45 27 0.910408 0.0685921
48 27 0.897242 0.0725117
51 27 0.883442 0.076149
54 27 0.869118 0.0795021
57 27 0.854239 0.0824451
60 27 0.838942 0.0850506
63 27 0.823236 0.0872135
66 27 0.807201 0.0888786
69 27 0.790886 0.0899925
72 27 0.774395 0.0905342
75 27 0.757792 0.0904369
78 27 0.741152 0.0896416
81 27 0.724574 0.0880976
84 27 0.708136 0.0857716
87 27 0.691948 0.0825787
90 27 0.676033 0.0785255
93 27 0.660512 0.0735064
96 27 0.645395 0.0674992
99 27 0.630731 0.0604143
102 27 0.616492 0.052166
105 27 0.602636 0.0426245
108 27 0.58905 0.0316105
111 27 0.575557 0.0188384
114 27 0.561916 0.00390387
117 27 0.547808 -0.0138049
120 27 0.532878 -0.0351884
123 27 0.516795 -0.0615524
126 27 0.499393 -0.0947512
129 27 0.480945 -0.13729
132 27 0.462569 -0.192365
135 27 0.44682 -0.263684
138 27 0.438409 -0.354877
141 27 0.444712 -0.468171
144 27 0.475269 -0.602362
147 27 0.539025 -0.751445
150 27 0.64164 -0.907394
153 27 0.789902 -1.06064
156 27 0.988697 -1.19269
159 27 1.22751 -1.28124
162 27 1.48493 -1.31548
165 27 1.74054 -1.29556
168 27 1.97787 -1.22898
171 27 2.18702 -1.12734
174 27 2.36417 -1.00193
177 27 2.50914 -0.862019
180 27 2.62374 -0.7146
183 27 2.71091 -0.564667
186 27 2.774 -0.415134
189 27 2.81592 -0.267258
192 27 2.8391 -0.121063
195 27 0 0
198 27 0 0
0 30 0 0
3 30 0 0
6 30 1.01577 0.00504303
9 30 1.0136 0.0112
12 30 1.01038 0.0172729
15 30 1.00616 0.0233574
18 30 1.00101 0.0293846
21 30 0.994877 0.0353661
24 30 0.987854 0.041275
27 30 0.9799 0.0470924
30 30 0.971077 0.0527878
33 30 0.961372 0.0583649
36 30 0.950859 0.0637817
39 30 0.939568 0.0690155
42 30 0.927513 0.0740585
45 30 0.914761 0.0788422
48 30 0.901297 0.083353
51 30 0.887224 0.0875912
54 30 0.87253 0.0914669
57 30 0.85729 0.0949764
60 30 0.841553 0.0980377
63 30 0.825363 0.100613
66 30 0.808784 0.102638
69 30 0.791882 0.104084
72 30 0.774723 0.10487
75 30 0.757406 0.104944
78 30 0.740019 0.104231
81 30 0.722634 0.102729
84 30 0.705339 0.10033
87 30 0.688231 0.0970287
90 30 0.671391 0.0927601
93 30 0.654872 0.0874929
96 30 0.63872 0.0812054
99 30 0.62295 0.073864
102 30 0.607533 0.0653925
105 30 0.59237 0.0557513
108 30 0.577286 0.0448093
111 30 0.562025 0.0323892
114 30 0.546153 0.0181956
117 30 0.52913 0.00171971
120 30 0.510215 -0.0178537
123 30 0.488532 -0.0418357
126 30 0.463184 -0.0722818
129 30 0.433514 -0.112263
132 30 0.399645 -0.166143
135 30 0.363336 -0.239686
138 30 0.329409 -0.339726
141 30 0.307603 -0.472487
144 30 0.313572 -0.639498
147 30 0.364821 -0.829625
150 30 0.459931 -1.03058
153 30 0.611788 -1.24409
156 30 0.850864 -1.44052
159 30 1.15552 -1.56349
162 30 1.48044 -1.6053
165 30 1.79729 -1.56966
168 30 2.08088 -1.47152
171 30 2.32041 -1.33263
174 30 2.51594 -1.16977
177 30 2.67019 -0.994585
180 30 2.78751 -0.815599
183 30 2.87336 -0.638466
186 30 2.93335 -0.465847
189 30 2.97208 -0.298306
192 30 2.99308 -0.134716
195 30 0 0
198 30 0 0
0 33 0 0
3 33 0 0
6 33 1.02233 0.00579453
9 33 1.0201 0.0127029
12 33 1.0169 0.019577
15 33 1.01268 0.0264549
18 33 1.00744 0.033329
21 33 1.00122 0.0400963
24 33 0.994118 0.0467911
27 33 0.986061 0.0533829
30 33 0.97707 0.0598793
33 33 0.967236 0.0661888
36 33 0.956535 0.0723267
39 33 0.945091 0.0782776
42 33 0.9328 0.0840073
45 33 0.919754 0.0894852
48 33 0.906006 0.0946274
51 33 0.891598 0.0995026
54 33 0.876535 0.103979
57 33 0.860846 0.108061
60 33 0.844624 0.111622
63 33 0.82789 0.114698
66 33 0.810726 0.117149
69 33 0.793158 0.118967
72 33 0.775286 0.120054
75 33 0.757196 0.120359
78 33 0.738971 0.119811
81 33 0.720695 0.118358
84 33 0.702465 0.115944
87 33 0.68438 0.112541
90 33 0.666529 0.108101
93 33 0.648973 0.10263
96 33 0.631783 0.0961084
99 33 0.614955 0.0885305
102 33 0.598442 0.0799212
105 33 0.582144 0.0702734
108 33 0.565851 0.0595841
111 33 0.549209 0.0478125
114 33 0.531681 0.0348458
117 33 0.512475 0.0204
120 33 0.490462 0.00391531
123 33 0.464121 -0.0156696
126 33 0.431545 -0.0403169
129 33 0.39065 -0.073395
132 33 0.339712 -0.120269
135 33 0.278307 -0.188972
138 33 0.209309 -0.291029
141 33 0.143423 -0.440725
144 33 0.101383 -0.649579
147 33 0.153105 -0.901282
150 33 0.225057 -1.13583
153 33 0.339041 -1.43509
156 33 0.635798 -1.78411
159 33 1.05603 -1.92385
162 33 1.48466 -1.97443
165 33 1.89025 -1.90765
168 33 2.22938 -1.75358
171 33 2.49807 -1.56113
174 33 2.70922 -1.34955
177 33 2.86836 -1.1305
180 33 2.98274 -0.914343
183 33 3.06164 -0.707321
186 33 3.11373 -0.511353
189 33 3.14589 -0.325325
192 33 3.16273 -0.146362
195 33 0 0
198 33 0 0
0 36 0 0
3 36 0 0
6 36 1.02963 0.00645065
9 36 1.02744 0.0142441
12 36 1.02424 0.0220413
15 36 1.01994 0.0297585
18 36 1.01468 0.0374336
21 36 1.00837 0.0450287
24 36 1.00113 0.0525703
27 36 0.992996 0.0599213
30 36 0.983856 0.0671539
33 36 0.973835 0.074276
36 36 0.962971 0.0811958
39 36 0.951271 0.0878716
42 36 0.938745 0.0943165
45 36 0.92544 0.100527
48 36 0.911375 0.106371
51 36 0.896587 0.111897
54 36 0.881119 0.117027
57 36 0.86499 0.121719
60 36 0.848234 0.125879
63 36 0.830919 0.129484
66 36 0.813084 0.132454
69 36 0.794827 0.134686
72 36 0.776165 0.136135
75 36 0.757221 0.136753
78 36 0.738062 0.136406
81 36 0.718799 0.13507
84 36 0.699553 0.132683
87 36 0.680418 0.129213
90 36 0.661499 0.124622
93 36 0.642872 0.118946
96 36 0.624612 0.112174
99 36 0.606757 0.104354
102 36 0.589268 0.0955877
105 36 0.572049 0.0859466
108 36 0.554884 0.0755501
111 36 0.5374 0.0645442
114 36 0.518996 0.053051
117 36 0.498726 0.0411575
120 36 0.475137 0.0287967
123 36 0.446071 0.0154967
126 36 0.408431 -6.97374e-05
129 36 0.358153 -0.0209465
132 36 0.290798 -0.0529194
135 36 0.202126 -0.105214
138 36 0.0882991 -0.194298
141 36 -0.0385034 -0.342807
144 36 -0.0556495 -0.426582
147 36 0 0
150 36 0 0
153 36 0 0
156 36 0 0
159 36 0.366953 -2.46842
162 36 1.53667 -2.45777
165 36 2.07241 -2.33967
168 36 2.44701 -2.06725
171 36 2.73207 -1.80864
174 36 2.95504 -1.53674
177 36 3.11155 -1.26282
180 36 3.21335 -1.00325
183 36 3.27638 -0.764719
186 36 3.31376 -0.546677
189 36 3.33468 -0.345089
192 36 3.34479 -0.154613
195 36 0 0
198 36 0 0
0 39 0 0
3 39 0 0
6 39 1.03783 0.00718307
9 39 1.03564 0.0158272
12 39 1.03238 0.024456
15 39 1.02806 0.0331421
18 39 1.02273 0.0416451
21 39 1.01637 0.0501175
24 39 1.00904 0.058445
27 39 1.00071 0.0667
30 39 0.991398 0.0747795
33 39 0.981247 0.082634
36 39 0.970184 0.0903854
39 39 0.958233 0.0978508
42 39 0.94544 0.105028
45 39 0.931837 0.111975
48 39 0.917442 0.118595
51 39 0.902254 0.124846
54 39 0.886381 0.130663
57 39 0.869747 0.136032
60 39 0.852442 0.140856
63 39 0.834513 0.145052
66 39 0.815968 0.148598
69 39 0.796911 0.151369
72 39 0.777418 0.153273
75 39 0.757513 0.1542
78 39 0.737332 0.154147
81 39 0.717003 0.152975
84 39 0.696617 0.150654
87 39 0.676336 0.147139
90 39 0.65626 0.142401
93 39 0.636489 0.136474
96 39 0.617165 0.129395
99 39 0.598314 0.121286
102 39 0.579951 0.112249
105 39 0.562018 0.102481
108 39 0.544352 0.0922475
111 39 0.526621 0.0818577
114 39 0.508267 0.0717492
117 39 0.488349 0.0624599
120 39 0.465316 0.0546124
123 39 0.436613 0.0488107
126 39 0.398052 0.0452118
129 39 0.343017 0.0422928
132 39 0.263108 0.0341214
135 39 0.15305 0.0130025
138 39 -0.00491768 -0.00491768
141 39 0 0
144 39 0 0
147 39 0 0
150 39 0 0
153 39 0 0
156 39 0 0
159 39 0 0
162 39 0 0
165 39 2.54391 -2.60748
168 39 2.71591 -2.36504
171 39 3.02865 -2.07762
174 39 3.27037 -1.72563
177 39 3.40988 -1.37897
180 39 3.48214 -1.07015
183 39 3.51615 -0.801184
186 39 3.52982 -0.565292
189 39 3.53384 -0.353786
192 39 3.53436 -0.157719
195 39 0 0
198 39 0 0
0 42 0 0
3 42 0 0
6 42 1.04697 0.00796127
9 42 1.04477 0.0175171
12 42 1.04147 0.0271263
15 42 1.03712 0.0366096
18 42 1.0317 0.0460472
21 42 1.02521 0.0554085
24 42 1.01775 0.064621
27 42 1.00929 0.0737114
30 42 0.999821 0.0826302
33 42 0.989475 0.0913658
36 42 0.978203 0.0998993
39 42 0.965977 0.108166
42 42 0.952913 0.11619
45 42 0.939001 0.123922
48 42 0.924263 0.131313
51 42 0.908688 0.138306
54 42 0.892353 0.144913
57 42 0.875217 0.151005
60 42 0.857328 0.156565
63 42 0.83872 0.161467
